BottomTier,MiddleTier,TopTier,Lstate,Date,B_30DayChange,B_60DayChange,B_90DayChange,M_30DayChange,M_60DayChange,M_90DayChange,T_30DayChange,T_60DayChange,T_90DayChange,B_PrincipalMonthly,B_AvgMortgage,B_InterestMonthly,M_PrincipalMonthly,M_AvgMortgage,M_InterestMonthly,T_PrincipalMonthly,T_AvgMortgage,T_InterestMonthly,CityName,Avg_AggMortgage
200094,347886,495678,CO,10/1/2015,2023,4112,6100,3136,6419,9599,4249,8725,13097,555,1723.031667,1168.031667,966,2995.685,2029.685,1376,4268.338333,2892.338333,Greeley,2995.685
200094,347886,495678,CO,10/1/2015,2023,4112,6100,3136,6419,9599,4249,8725,13097,555,1723.031667,1168.031667,966,2995.685,2029.685,1376,4268.338333,2892.338333,Denver,2995.685
200094,347886,495678,CO,10/1/2015,2023,4112,6100,3136,6419,9599,4249,8725,13097,555,1723.031667,1168.031667,966,2995.685,2029.685,1376,4268.338333,2892.338333,Boulder,2995.685
200122,316683,433245,UT,12/1/2016,1781,3643,5143,2579,5275,7298,3377,6908,9453,555,1723.272778,1168.272778,879,2726.9925,1847.9925,1203,3730.720833,2527.720833,Ogden,2726.99537
200122,316683,433245,UT,12/1/2016,1781,3643,5143,2579,5275,7298,3377,6908,9453,555,1723.272778,1168.272778,879,2726.9925,1847.9925,1203,3730.720833,2527.720833,Provo,2726.99537
200122,316683,433245,UT,12/1/2016,1781,3643,5143,2579,5275,7298,3377,6908,9453,555,1723.272778,1168.272778,879,2726.9925,1847.9925,1203,3730.720833,2527.720833,Salt Lake City,2726.99537
200652,365136,529620,MD,9/1/2020,1888,3428,4635,3249,5922,7985,4609,8416,11334,557,1727.836667,1170.836667,1014,3144.226667,2130.226667,1471,4560.616667,3089.616667,Baltimore,3144.226667
200802,329567,458333,OR,5/1/2016,2052,3759,5247,3389,6087,8334,4727,8416,11422,557,1729.128333,1172.128333,915,2837.938056,1922.938056,1273,3946.756389,2673.756389,Portland,2837.940926
200884,366069,531255,WA,5/1/2016,1499,3286,5011,2893,6519,9822,4287,9753,14633,558,1729.834444,1171.834444,1016,3152.260833,2136.260833,1475,4574.695833,3099.695833,Spokane,3152.263703
200884,366069,531255,WA,5/1/2016,1499,3286,5011,2893,6519,9822,4287,9753,14633,558,1729.834444,1171.834444,1016,3152.260833,2136.260833,1475,4574.695833,3099.695833,Seattle,3152.263703
200926,336238,471551,ID,5/1/2020,1804,3849,5469,2886,6059,8725,3969,8269,11982,558,1730.196111,1172.196111,933,2895.382778,1962.382778,1309,4060.578056,2751.578056,Boise City,2895.385648
201078,324939,448800,RI,7/1/2017,1717,4008,6251,2113,4933,7730,2509,5858,9209,558,1731.505,1173.505,902,2798.085833,1896.085833,1246,3864.666667,2618.666667,Providence,2798.085833
201124,366177,531231,CT,4/1/2021,3771,7240,10492,6663,12915,18630,9556,18591,26769,558,1731.901111,1173.901111,1017,3153.190833,2136.190833,1475,4574.489167,3099.489167,Hartford,3153.193704
201124,366177,531231,CT,4/1/2021,3771,7240,10492,6663,12915,18630,9556,18591,26769,558,1731.901111,1173.901111,1017,3153.190833,2136.190833,1475,4574.489167,3099.489167,New Haven,3153.193704
201124,366177,531231,CT,4/1/2021,3771,7240,10492,6663,12915,18630,9556,18591,26769,558,1731.901111,1173.901111,1017,3153.190833,2136.190833,1475,4574.489167,3099.489167,Stamford,3153.193704
201480,319633,437786,NV,6/1/2018,3119,5312,7478,4377,7401,10419,5635,9489,13359,559,1734.966667,1175.966667,887,2752.395278,1865.395278,1216,3769.823889,2553.823889,Las Vegas,2752.395278
201786,319028,436270,UT,1/1/2017,1664,3445,5307,2345,4924,7620,3025,6402,9933,560,1737.601667,1177.601667,886,2747.185556,1861.185556,1211,3756.769444,2545.769444,Ogden,2747.185556
201786,319028,436270,UT,1/1/2017,1664,3445,5307,2345,4924,7620,3025,6402,9933,560,1737.601667,1177.601667,886,2747.185556,1861.185556,1211,3756.769444,2545.769444,Provo,2747.185556
201786,319028,436270,UT,1/1/2017,1664,3445,5307,2345,4924,7620,3025,6402,9933,560,1737.601667,1177.601667,886,2747.185556,1861.185556,1211,3756.769444,2545.769444,Salt Lake City,2747.185556
202020,350829,499639,CO,11/1/2015,1926,3949,6038,2943,6079,9362,3961,8210,12686,561,1739.616667,1178.616667,974,3021.0275,2047.0275,1387,4302.446944,2915.446944,Colorado Springs,3021.03037
202020,350829,499639,CO,11/1/2015,1926,3949,6038,2943,6079,9362,3961,8210,12686,561,1739.616667,1178.616667,974,3021.0275,2047.0275,1387,4302.446944,2915.446944,Fort Collins,3021.03037
202020,350829,499639,CO,11/1/2015,1926,3949,6038,2943,6079,9362,3961,8210,12686,561,1739.616667,1178.616667,974,3021.0275,2047.0275,1387,4302.446944,2915.446944,Greeley,3021.03037
202020,350829,499639,CO,11/1/2015,1926,3949,6038,2943,6079,9362,3961,8210,12686,561,1739.616667,1178.616667,974,3021.0275,2047.0275,1387,4302.446944,2915.446944,Denver,3021.03037
202020,350829,499639,CO,11/1/2015,1926,3949,6038,2943,6079,9362,3961,8210,12686,561,1739.616667,1178.616667,974,3021.0275,2047.0275,1387,4302.446944,2915.446944,Boulder,3021.03037
202318,326357,450397,RI,8/1/2017,1240,2957,5248,1418,3531,6351,1597,4106,7455,561,1742.182778,1181.182778,906,2810.296389,1904.296389,1251,3878.418611,2627.418611,Providence,2810.299259
202657,369252,535847,WA,6/1/2016,1773,3272,5059,3183,6076,9702,4592,8879,14345,562,1745.101944,1183.101944,1025,3179.67,2154.67,1488,4614.238056,3126.238056,Spokane,3179.67
202657,369252,535847,WA,6/1/2016,1773,3272,5059,3183,6076,9702,4592,8879,14345,562,1745.101944,1183.101944,1025,3179.67,2154.67,1488,4614.238056,3126.238056,Seattle,3179.67
202704,368637,534570,MD,10/1/2020,2052,3940,5480,3501,6750,9423,4950,9559,13366,563,1745.506667,1182.506667,1023,3174.374167,2151.374167,1484,4603.241667,3119.241667,Baltimore,3174.374167
202831,332768,462705,OR,6/1/2016,2029,4081,5788,3201,6590,9288,4372,9099,12788,563,1746.600278,1183.600278,924,2865.502222,1941.502222,1285,3984.404167,2699.404167,Portland,2865.502222
202855,339440,476025,ID,6/1/2020,1929,3733,5778,3202,6088,9261,4474,8443,12743,563,1746.806944,1183.806944,942,2922.955556,1980.955556,1322,4099.104167,2777.104167,Boise City,2922.955556
203082,334351,465620,AZ,9/1/2020,2995,5551,6958,4684,8588,10402,6373,11624,13845,564,1748.761667,1184.761667,928,2879.133611,1951.133611,1293,4009.505556,2716.505556,Tucson,2879.133611
203082,334351,465620,AZ,9/1/2020,2995,5551,6958,4684,8588,10402,6373,11624,13845,564,1748.761667,1184.761667,928,2879.133611,1951.133611,1293,4009.505556,2716.505556,Phoenix,2879.133611
203223,327306,451389,RI,9/1/2017,905,2145,3862,949,2367,4480,992,2589,5098,564,1749.975833,1185.975833,909,2818.468333,1909.468333,1253,3886.960833,2633.960833,Providence,2818.468333
203353,321159,438966,UT,2/1/2017,1567,3231,5012,2131,4476,7055,2696,5721,9098,564,1751.095278,1187.095278,892,2765.535833,1873.535833,1219,3779.985,2560.985,Ogden,2765.538704
203353,321159,438966,UT,2/1/2017,1567,3231,5012,2131,4476,7055,2696,5721,9098,564,1751.095278,1187.095278,892,2765.535833,1873.535833,1219,3779.985,2560.985,Provo,2765.538704
203353,321159,438966,UT,2/1/2017,1567,3231,5012,2131,4476,7055,2696,5721,9098,564,1751.095278,1187.095278,892,2765.535833,1873.535833,1219,3779.985,2560.985,Salt Lake City,2765.538704
203754,353588,503423,CO,12/1/2015,1734,3660,5683,2759,5702,8838,3784,7745,11994,565,1754.548333,1189.548333,982,3044.785556,2062.785556,1398,4335.031389,2937.031389,Colorado Springs,3044.788426
203754,353588,503423,CO,12/1/2015,1734,3660,5683,2759,5702,8838,3784,7745,11994,565,1754.548333,1189.548333,982,3044.785556,2062.785556,1398,4335.031389,2937.031389,Fort Collins,3044.788426
203754,353588,503423,CO,12/1/2015,1734,3660,5683,2759,5702,8838,3784,7745,11994,565,1754.548333,1189.548333,982,3044.785556,2062.785556,1398,4335.031389,2937.031389,Greeley,3044.788426
203754,353588,503423,CO,12/1/2015,1734,3660,5683,2759,5702,8838,3784,7745,11994,565,1754.548333,1189.548333,982,3044.785556,2062.785556,1398,4335.031389,2937.031389,Denver,3044.788426
203754,353588,503423,CO,12/1/2015,1734,3660,5683,2759,5702,8838,3784,7745,11994,565,1754.548333,1189.548333,982,3044.785556,2062.785556,1398,4335.031389,2937.031389,Boulder,3044.788426
204360,323584,442809,NV,7/1/2018,2880,5999,8192,3951,8328,11352,5023,10658,14512,567,1759.766667,1192.766667,898,2786.417778,1888.417778,1230,3813.0775,2583.0775,Las Vegas,2786.420648
204511,328832,453154,RI,10/1/2017,1288,2193,3433,1526,2475,3893,1765,2757,4354,568,1761.066944,1193.066944,913,2831.608889,1918.608889,1258,3902.159444,2644.159444,Providence,2831.611759
204607,372699,540791,WA,7/1/2016,1950,3723,5222,3447,6630,9523,4944,9536,13823,568,1761.893611,1193.893611,1035,3209.3525,2174.3525,1502,4656.811389,3154.811389,Spokane,3209.3525
204607,372699,540791,WA,7/1/2016,1950,3723,5222,3447,6630,9523,4944,9536,13823,568,1761.893611,1193.893611,1035,3209.3525,2174.3525,1502,4656.811389,3154.811389,Seattle,3209.3525
204719,342665,480611,ID,7/1/2020,1864,3793,5597,3225,6427,9313,4586,9060,13029,568,1762.858056,1194.858056,951,2950.726389,1999.726389,1335,4138.594722,2803.594722,Boise City,2950.726389
204860,335938,467016,OR,7/1/2016,2029,4058,6110,3170,6371,9760,4311,8683,13410,569,1764.072222,1195.072222,933,2892.799444,1959.799444,1297,4021.526667,2724.526667,Portland,2892.799444
204911,372437,539963,MD,11/1/2020,2207,4259,6147,3800,7301,10550,5393,10343,14952,569,1764.511389,1195.511389,1034,3207.096389,2173.096389,1499,4649.681389,3150.681389,Baltimore,3207.096389
205123,323570,442017,UT,3/1/2017,1770,3337,5001,2411,4542,6887,3051,5747,8772,569,1766.336944,1197.336944,898,2786.297222,1888.297222,1227,3806.2575,2579.2575,Ogden,2786.297222
205123,323570,442017,UT,3/1/2017,1770,3337,5001,2411,4542,6887,3051,5747,8772,569,1766.336944,1197.336944,898,2786.297222,1888.297222,1227,3806.2575,2579.2575,Provo,2786.297222
205123,323570,442017,UT,3/1/2017,1770,3337,5001,2411,4542,6887,3051,5747,8772,569,1766.336944,1197.336944,898,2786.297222,1888.297222,1227,3806.2575,2579.2575,Salt Lake City,2786.297222
205329,356049,506769,CO,1/1/2016,1575,3309,5235,2461,5220,8163,3346,7130,11091,570,1768.110833,1198.110833,989,3065.9775,2076.9775,1407,4363.844167,2956.844167,Colorado Springs,3065.9775
205329,356049,506769,CO,1/1/2016,1575,3309,5235,2461,5220,8163,3346,7130,11091,570,1768.110833,1198.110833,989,3065.9775,2076.9775,1407,4363.844167,2956.844167,Fort Collins,3065.9775
205329,356049,506769,CO,1/1/2016,1575,3309,5235,2461,5220,8163,3346,7130,11091,570,1768.110833,1198.110833,989,3065.9775,2076.9775,1407,4363.844167,2956.844167,Greeley,3065.9775
205329,356049,506769,CO,1/1/2016,1575,3309,5235,2461,5220,8163,3346,7130,11091,570,1768.110833,1198.110833,989,3065.9775,2076.9775,1407,4363.844167,2956.844167,Denver,3065.9775
205329,356049,506769,CO,1/1/2016,1575,3309,5235,2461,5220,8163,3346,7130,11091,570,1768.110833,1198.110833,989,3065.9775,2076.9775,1407,4363.844167,2956.844167,Boulder,3065.9775
205364,373847,542330,CT,5/1/2021,4240,8011,11480,7670,14333,20585,11099,20655,29690,570,1768.412222,1198.412222,1038,3219.238056,2181.238056,1506,4670.063889,3164.063889,Hartford,3219.238056
205364,373847,542330,CT,5/1/2021,4240,8011,11480,7670,14333,20585,11099,20655,29690,570,1768.412222,1198.412222,1038,3219.238056,2181.238056,1506,4670.063889,3164.063889,New Haven,3219.238056
205364,373847,542330,CT,5/1/2021,4240,8011,11480,7670,14333,20585,11099,20655,29690,570,1768.412222,1198.412222,1038,3219.238056,2181.238056,1506,4670.063889,3164.063889,Stamford,3219.238056
206336,339555,472774,AZ,10/1/2020,3254,6249,8805,5204,9888,13792,7154,13527,18778,573,1776.782222,1203.782222,943,2923.945833,1980.945833,1313,4071.109444,2758.109444,Tucson,2923.945833
206336,339555,472774,AZ,10/1/2020,3254,6249,8805,5204,9888,13792,7154,13527,18778,573,1776.782222,1203.782222,943,2923.945833,1980.945833,1313,4071.109444,2758.109444,Phoenix,2923.945833
206411,375769,545127,WA,8/1/2016,1804,3754,5527,3070,6517,9700,4336,9280,13872,573,1777.428056,1204.428056,1043,3235.788611,2192.788611,1514,4694.149167,3180.149167,Spokane,3235.788611
206411,375769,545127,WA,8/1/2016,1804,3754,5527,3070,6517,9700,4336,9280,13872,573,1777.428056,1204.428056,1043,3235.788611,2192.788611,1514,4694.149167,3180.149167,Seattle,3235.788611
206637,331392,456148,RI,11/1/2017,2126,3414,4319,2560,4086,5035,2994,4759,5751,573,1779.374167,1206.374167,920,2853.653333,1933.653333,1267,3927.941111,2660.941111,Providence,2853.656204
206726,338510,470295,OR,8/1/2016,1866,3895,5924,2572,5742,8943,3279,7590,11962,574,1780.140556,1206.140556,940,2914.947222,1974.947222,1306,4049.7625,2743.7625,Portland,2914.950093
206931,358474,510018,CO,2/1/2016,1602,3177,4911,2425,4886,7645,3249,6595,10379,574,1781.905833,1207.905833,995,3086.859444,2091.859444,1416,4391.821667,2975.821667,Colorado Springs,3086.862315
206931,358474,510018,CO,2/1/2016,1602,3177,4911,2425,4886,7645,3249,6595,10379,574,1781.905833,1207.905833,995,3086.859444,2091.859444,1416,4391.821667,2975.821667,Fort Collins,3086.862315
206931,358474,510018,CO,2/1/2016,1602,3177,4911,2425,4886,7645,3249,6595,10379,574,1781.905833,1207.905833,995,3086.859444,2091.859444,1416,4391.821667,2975.821667,Greeley,3086.862315
206931,358474,510018,CO,2/1/2016,1602,3177,4911,2425,4886,7645,3249,6595,10379,574,1781.905833,1207.905833,995,3086.859444,2091.859444,1416,4391.821667,2975.821667,Denver,3086.862315
206931,358474,510018,CO,2/1/2016,1602,3177,4911,2425,4886,7645,3249,6595,10379,574,1781.905833,1207.905833,995,3086.859444,2091.859444,1416,4391.821667,2975.821667,Boulder,3086.862315
207060,326239,445418,UT,4/1/2017,1937,3707,5274,2669,5080,7211,3401,6452,9148,575,1783.016667,1208.016667,906,2809.280278,1903.280278,1237,3835.543889,2598.543889,Ogden,2809.280278
207060,326239,445418,UT,4/1/2017,1937,3707,5274,2669,5080,7211,3401,6452,9148,575,1783.016667,1208.016667,906,2809.280278,1903.280278,1237,3835.543889,2598.543889,Provo,2809.280278
207060,326239,445418,UT,4/1/2017,1937,3707,5274,2669,5080,7211,3401,6452,9148,575,1783.016667,1208.016667,906,2809.280278,1903.280278,1237,3835.543889,2598.543889,Salt Lake City,2809.280278
207235,346915,486596,ID,8/1/2020,2516,4380,6309,4250,7475,10677,5985,10571,15045,575,1784.523611,1209.523611,963,2987.323611,2024.323611,1351,4190.132222,2839.132222,Boise City,2987.326481
207243,376576,545909,MD,12/1/2020,2332,4539,6591,4139,7939,11440,5946,11339,16289,575,1784.5925,1209.5925,1046,3242.737778,2196.737778,1516,4700.883056,3184.883056,Baltimore,3242.737778
207262,327530,447799,NV,8/1/2018,2902,5782,8901,3946,7897,12274,4990,10013,15648,575,1784.756111,1209.756111,909,2820.397222,1911.397222,1243,3856.046944,2613.046944,Las Vegas,2820.400092
208261,378997,549734,WA,9/1/2016,1850,3654,5604,3228,6298,9745,4607,8943,13887,578,1793.358611,1215.358611,1052,3263.585278,2211.585278,1527,4733.820556,3206.820556,Spokane,3263.588148
208261,378997,549734,WA,9/1/2016,1850,3654,5604,3228,6298,9745,4607,8943,13887,578,1793.358611,1215.358611,1052,3263.585278,2211.585278,1527,4733.820556,3206.820556,Seattle,3263.588148
208580,341146,473712,OR,9/1/2016,1854,3720,5749,2636,5208,8378,3417,6696,11007,579,1796.105556,1217.105556,947,2937.646111,1990.646111,1315,4079.186667,2764.186667,Portland,2937.646111
208626,360982,513338,CO,3/1/2016,1695,3297,4872,2508,4933,7394,3320,6569,9915,579,1796.501667,1217.501667,1002,3108.456111,2106.456111,1425,4420.410556,2995.410556,Colorado Springs,3108.456111
208626,360982,513338,CO,3/1/2016,1695,3297,4872,2508,4933,7394,3320,6569,9915,579,1796.501667,1217.501667,1002,3108.456111,2106.456111,1425,4420.410556,2995.410556,Fort Collins,3108.456111
208626,360982,513338,CO,3/1/2016,1695,3297,4872,2508,4933,7394,3320,6569,9915,579,1796.501667,1217.501667,1002,3108.456111,2106.456111,1425,4420.410556,2995.410556,Greeley,3108.456111
208626,360982,513338,CO,3/1/2016,1695,3297,4872,2508,4933,7394,3320,6569,9915,579,1796.501667,1217.501667,1002,3108.456111,2106.456111,1425,4420.410556,2995.410556,Denver,3108.456111
208626,360982,513338,CO,3/1/2016,1695,3297,4872,2508,4933,7394,3320,6569,9915,579,1796.501667,1217.501667,1002,3108.456111,2106.456111,1425,4420.410556,2995.410556,Boulder,3108.456111
208880,334209,459539,RI,12/1/2017,2243,4369,5657,2817,5377,6903,3391,6385,8150,580,1798.688889,1218.688889,928,2877.910833,1949.910833,1276,3957.141389,2681.141389,Providence,2877.913704
208964,328844,448725,UT,5/1/2017,1904,3841,5611,2605,5274,7685,3307,6708,9759,580,1799.412222,1219.412222,913,2831.712222,1918.712222,1246,3864.020833,2618.020833,Ogden,2831.715092
208964,328844,448725,UT,5/1/2017,1904,3841,5611,2605,5274,7685,3307,6708,9759,580,1799.412222,1219.412222,913,2831.712222,1918.712222,1246,3864.020833,2618.020833,Provo,2831.715092
208964,328844,448725,UT,5/1/2017,1904,3841,5611,2605,5274,7685,3307,6708,9759,580,1799.412222,1219.412222,913,2831.712222,1918.712222,1246,3864.020833,2618.020833,Salt Lake City,2831.715092
209029,329691,450354,NV,9/1/2018,1767,4669,7549,2161,6107,10058,2555,7545,12568,580,1799.971944,1219.971944,915,2839.005833,1924.005833,1250,3878.048333,2628.048333,Las Vegas,2839.008703
209409,380389,551370,MD,1/1/2021,2166,4498,6705,3813,7952,11752,5461,11407,16800,581,1803.244167,1222.244167,1056,3275.571944,2219.571944,1531,4747.908333,3216.908333,Baltimore,3275.574815
209967,381915,553863,WA,10/1/2016,1706,3556,5360,2918,6146,9216,4129,8736,13072,583,1808.049167,1225.049167,1060,3288.7125,2228.7125,1538,4769.375833,3231.375833,Spokane,3288.7125
209967,381915,553863,WA,10/1/2016,1706,3556,5360,2918,6146,9216,4129,8736,13072,583,1808.049167,1225.049167,1060,3288.7125,2228.7125,1538,4769.375833,3231.375833,Seattle,3288.7125
210078,345348,480618,AZ,11/1/2020,3742,6996,9991,5793,10997,15681,7844,14998,21371,583,1809.005,1226.005,959,2973.83,2014.83,1335,4138.655,2803.655,Tucson,2973.83
210078,345348,480618,AZ,11/1/2020,3742,6996,9991,5793,10997,15681,7844,14998,21371,583,1809.005,1226.005,959,2973.83,2014.83,1335,4138.655,2803.655,Phoenix,2973.83
210114,351860,493606,ID,9/1/2020,2879,5395,7259,4945,9195,12420,7010,12995,17581,583,1809.315,1226.315,977,3029.905556,2052.905556,1371,4250.496111,2879.496111,Boise City,3029.905556
210268,343420,476573,OR,10/1/2016,1688,3542,5408,2274,4910,7482,2861,6278,9557,584,1810.641111,1226.641111,953,2957.227778,2004.227778,1323,4103.823056,2780.823056,Portland,2957.230648
210288,331104,451921,NV,10/1/2018,1259,3026,5928,1413,3574,7520,1567,4122,9112,584,1810.813333,1226.813333,919,2851.173333,1932.173333,1255,3891.541944,2636.541944,Las Vegas,2851.176203
210556,363847,517139,CO,4/1/2016,1930,3625,5227,2865,5373,7798,3801,7121,10370,584,1813.121111,1229.121111,1010,3133.126944,2123.126944,1436,4453.141389,3017.141389,Colorado Springs,3133.129815
210556,363847,517139,CO,4/1/2016,1930,3625,5227,2865,5373,7798,3801,7121,10370,584,1813.121111,1229.121111,1010,3133.126944,2123.126944,1436,4453.141389,3017.141389,Fort Collins,3133.129815
210556,363847,517139,CO,4/1/2016,1930,3625,5227,2865,5373,7798,3801,7121,10370,584,1813.121111,1229.121111,1010,3133.126944,2123.126944,1436,4453.141389,3017.141389,Greeley,3133.129815
210556,363847,517139,CO,4/1/2016,1930,3625,5227,2865,5373,7798,3801,7121,10370,584,1813.121111,1229.121111,1010,3133.126944,2123.126944,1436,4453.141389,3017.141389,Denver,3133.129815
210556,363847,517139,CO,4/1/2016,1930,3625,5227,2865,5373,7798,3801,7121,10370,584,1813.121111,1229.121111,1010,3133.126944,2123.126944,1436,4453.141389,3017.141389,Boulder,3133.129815
210838,331601,452365,NV,11/1/2018,550,1809,3576,497,1910,4071,444,2011,4566,585,1815.549444,1230.549444,921,2855.453056,1934.453056,1256,3895.365278,2639.365278,Las Vegas,2855.455926
210888,331513,452138,UT,6/1/2017,1924,3828,5765,2669,5274,7943,3413,6720,10121,585,1815.98,1230.98,920,2854.695278,1934.695278,1255,3893.410556,2638.410556,Ogden,2854.695278
210888,331513,452138,UT,6/1/2017,1924,3828,5765,2669,5274,7943,3413,6720,10121,585,1815.98,1230.98,920,2854.695278,1934.695278,1255,3893.410556,2638.410556,Provo,2854.695278
210888,331513,452138,UT,6/1/2017,1924,3828,5765,2669,5274,7943,3413,6720,10121,585,1815.98,1230.98,920,2854.695278,1934.695278,1255,3893.410556,2638.410556,Salt Lake City,2854.695278
210972,336811,462650,RI,1/1/2018,2092,4335,6461,2602,5419,7979,3111,6502,9496,586,1816.703333,1230.703333,935,2900.316944,1965.316944,1285,3983.930556,2698.930556,Providence,2900.316944
