BottomTier,MiddleTier,TopTier,Lstate1,Date1,B_DiffPrevMonth,B_60DayChange,B_90DayChange,M_DiffPrevMonth,M_60DayChange,M_90DayChange,T_DiffPrevMonth,T_60DayChange,T_90DayChange,B_PrincipalMonthly,B_AvgMortgage,B_InterestMonthly,M_PrincipalMonthly,M_AvgMortgage,M_InterestMonthly,T_PrincipalMonthly,T_AvgMortgage,T_InterestMonthly,R_Monthly,CityName,R_DiffPrevMonth,R_60DayChange,R_90DayChange
87696,194724,301752,MI,2/1/2019,492,958,1465,804,1622,2482,1116,2286,3499,243,755.16,512.16,540,1676.79,1136.79,838,2598.42,1760.42,1147,Detroit,15,20,2
87728,188590,289453,GA,10/1/2015,368,788,1214,797,1624,2467,1226,2461,3721,243,755.4355555,512.4355555,523,1623.969444,1100.969444,804,2492.511944,1688.511944,944,Augusta,-243,-26,-39
87728,188590,289453,GA,10/1/2015,368,788,1214,797,1624,2467,1226,2461,3721,243,755.4355555,512.4355555,523,1623.969444,1100.969444,804,2492.511944,1688.511944,970,Gainesville,-13,-219,28
87728,188590,289453,GA,10/1/2015,368,788,1214,797,1624,2467,1226,2461,3721,243,755.4355555,512.4355555,523,1623.969444,1100.969444,804,2492.511944,1688.511944,1187,Atlanta,217,204,-2
87754,191037,294321,PA,2/1/2014,153,288,408,387,736,1033,622,1184,1658,243,755.6594444,512.6594444,530,1645.040833,1115.040833,817,2534.430833,1717.430833,689,Scranton,-291,-608,-630
87754,191037,294321,PA,2/1/2014,153,288,408,387,736,1033,622,1184,1658,243,755.6594444,512.6594444,530,1645.040833,1115.040833,817,2534.430833,1717.430833,950,Harrisburg,261,-30,-347
87754,191037,294321,PA,2/1/2014,153,288,408,387,736,1033,622,1184,1658,243,755.6594444,512.6594444,530,1645.040833,1115.040833,817,2534.430833,1717.430833,980,Pittsburgh,-317,-339,326
87754,191037,294321,PA,2/1/2014,153,288,408,387,736,1033,622,1184,1658,243,755.6594444,512.6594444,530,1645.040833,1115.040833,817,2534.430833,1717.430833,1140,Allentown,190,451,160
87754,191037,294321,PA,2/1/2014,153,288,408,387,736,1033,622,1184,1658,243,755.6594444,512.6594444,530,1645.040833,1115.040833,817,2534.430833,1717.430833,1297,Philadelphia,-22,643,343
87757,189021,290286,NC,10/1/2014,164,305,371,261,475,571,358,645,772,243,755.6852778,512.6852778,525,1627.680833,1102.680833,806,2499.685,1693.685,1013,Greensboro,-135,-140,-8
87757,189021,290286,NC,10/1/2014,164,305,371,261,475,571,358,645,772,243,755.6852778,512.6852778,525,1627.680833,1102.680833,806,2499.685,1693.685,1067,Winston-Salem,-61,54,-81
87757,189021,290286,NC,10/1/2014,164,305,371,261,475,571,358,645,772,243,755.6852778,512.6852778,525,1627.680833,1102.680833,806,2499.685,1693.685,1127,Charlotte,60,-1,114
87757,189021,290286,NC,10/1/2014,164,305,371,261,475,571,358,645,772,243,755.6852778,512.6852778,525,1627.680833,1102.680833,806,2499.685,1693.685,1128,Durham,115,-20,-25
87757,189021,290286,NC,10/1/2014,164,305,371,261,475,571,358,645,772,243,755.6852778,512.6852778,525,1627.680833,1102.680833,806,2499.685,1693.685,1148,Raleigh,-5,127,24
87822,185305,282788,LA,3/1/2017,306,413,562,509,583,738,711,753,914,243,756.245,513.245,514,1595.681944,1081.681944,785,2435.118889,1650.118889,1123,New Orleans,-68,-69,-5
87822,185305,282788,LA,3/1/2017,306,413,562,509,583,738,711,753,914,243,756.245,513.245,514,1595.681944,1081.681944,785,2435.118889,1650.118889,1191,Baton Rouge,-1,63,77
87858,177610,267362,IN,11/1/2019,306,760,1204,555,1347,2127,803,1934,3049,244,756.555,512.555,493,1529.419444,1036.419444,742,2302.283889,1560.283889,1167,Indianapolis,0,0,-4
87862,184548,281234,MO,4/1/2019,349,780,1289,526,1266,2220,702,1751,3150,244,756.5894444,512.5894444,512,1589.163333,1077.163333,781,2421.737222,1640.737222,1078,Kansas City,-22,-12,8
87862,184548,281234,MO,4/1/2019,349,780,1289,526,1266,2220,702,1751,3150,244,756.5894444,512.5894444,512,1589.163333,1077.163333,781,2421.737222,1640.737222,1100,St. Louis,10,30,38
87905,191330,294755,PA,3/1/2014,151,304,439,293,680,1029,434,1056,1618,244,756.9597222,512.9597222,531,1647.563889,1116.563889,818,2538.168056,1720.168056,950,Harrisburg,-182,-190,0
87905,191330,294755,PA,3/1/2014,151,304,439,293,680,1029,434,1056,1618,244,756.9597222,512.9597222,531,1647.563889,1116.563889,818,2538.168056,1720.168056,1056,Pittsburgh,106,-76,-84
87905,191330,294755,PA,3/1/2014,151,304,439,293,680,1029,434,1056,1618,244,756.9597222,512.9597222,531,1647.563889,1116.563889,818,2538.168056,1720.168056,1132,Allentown,-8,182,443
87905,191330,294755,PA,3/1/2014,151,304,439,293,680,1029,434,1056,1618,244,756.9597222,512.9597222,531,1647.563889,1116.563889,818,2538.168056,1720.168056,1316,Philadelphia,260,366,184
87905,193778,299651,SC,1/1/2016,394,785,1159,730,1472,2151,1065,2159,3142,244,756.9597222,512.9597222,538,1668.643889,1130.643889,832,2580.328056,1748.328056,980,Columbia,-275,-281,1
87905,193778,299651,SC,1/1/2016,394,785,1159,730,1472,2151,1065,2159,3142,244,756.9597222,512.9597222,538,1668.643889,1130.643889,832,2580.328056,1748.328056,990,Greenville,10,-265,-271
87905,193778,299651,SC,1/1/2016,394,785,1159,730,1472,2151,1065,2159,3142,244,756.9597222,512.9597222,538,1668.643889,1130.643889,832,2580.328056,1748.328056,1255,Charleston,-6,276,276
87958,199850,311742,TN,12/1/2017,530,1040,1559,1107,2151,3169,1683,3262,4778,244,757.4161111,513.4161111,555,1720.930556,1165.930556,865,2684.445,1819.445,1082,Chattanooga,0,-322,-77
87958,199850,311742,TN,12/1/2017,530,1040,1559,1107,2151,3169,1683,3262,4778,244,757.4161111,513.4161111,555,1720.930556,1165.930556,865,2684.445,1819.445,1082,Knoxville,-322,-77,-77
87958,199850,311742,TN,12/1/2017,530,1040,1559,1107,2151,3169,1683,3262,4778,244,757.4161111,513.4161111,555,1720.930556,1165.930556,865,2684.445,1819.445,1159,Memphis,0,-251,81
87958,199850,311742,TN,12/1/2017,530,1040,1559,1107,2151,3169,1683,3262,4778,244,757.4161111,513.4161111,555,1720.930556,1165.930556,865,2684.445,1819.445,1404,Nashville,245,245,-6
87976,191412,294849,PA,4/1/2014,71,222,375,82,375,762,94,528,1150,244,757.5711111,513.5711111,531,1648.27,1117.27,819,2538.9775,1719.9775,946,Harrisburg,-84,-381,-370
87976,191412,294849,PA,4/1/2014,71,222,375,82,375,762,94,528,1150,244,757.5711111,513.5711111,531,1648.27,1117.27,819,2538.9775,1719.9775,1030,Pittsburgh,-297,-286,-26
87976,191412,294849,PA,4/1/2014,71,222,375,82,375,762,94,528,1150,244,757.5711111,513.5711111,531,1648.27,1117.27,819,2538.9775,1719.9775,1163,Allentown,217,133,-164
87976,191412,294849,PA,4/1/2014,71,222,375,82,375,762,94,528,1150,244,757.5711111,513.5711111,531,1648.27,1117.27,819,2538.9775,1719.9775,1327,Philadelphia,11,271,377
87986,189492,290998,NC,11/1/2014,229,393,534,471,732,946,712,1070,1357,244,757.6572222,513.6572222,526,1631.736667,1105.736667,808,2505.816111,1697.816111,1014,Greensboro,-104,-41,-109
87986,189492,290998,NC,11/1/2014,229,393,534,471,732,946,712,1070,1357,244,757.6572222,513.6572222,526,1631.736667,1105.736667,808,2505.816111,1697.816111,1055,Winston-Salem,-68,-72,-12
87986,189492,290998,NC,11/1/2014,229,393,534,471,732,946,712,1070,1357,244,757.6572222,513.6572222,526,1631.736667,1105.736667,808,2505.816111,1697.816111,1118,Durham,63,-5,-9
87986,189492,290998,NC,11/1/2014,229,393,534,471,732,946,712,1070,1357,244,757.6572222,513.6572222,526,1631.736667,1105.736667,808,2505.816111,1697.816111,1123,Charlotte,-4,56,-5
87986,189492,290998,NC,11/1/2014,229,393,534,471,732,946,712,1070,1357,244,757.6572222,513.6572222,526,1631.736667,1105.736667,808,2505.816111,1697.816111,1146,Raleigh,132,28,91
88009,191413,294818,PA,5/1/2014,33,104,255,1,83,376,-31,63,497,244,757.8552778,513.8552778,531,1648.278611,1117.278611,818,2538.710556,1720.710556,950,Harrisburg,-233,-213,4
88009,191413,294818,PA,5/1/2014,33,104,255,1,83,376,-31,63,497,244,757.8552778,513.8552778,531,1648.278611,1117.278611,818,2538.710556,1720.710556,1046,Pittsburgh,96,-137,-117
88009,191413,294818,PA,5/1/2014,33,104,255,1,83,376,-31,63,497,244,757.8552778,513.8552778,531,1648.278611,1117.278611,818,2538.710556,1720.710556,1183,Allentown,20,237,153
88009,191413,294818,PA,5/1/2014,33,104,255,1,83,376,-31,63,497,244,757.8552778,513.8552778,531,1648.278611,1117.278611,818,2538.710556,1720.710556,1345,Philadelphia,299,395,162
88048,186630,285213,TX,7/1/2014,529,1077,1543,1103,2223,3168,1677,3370,4793,244,758.1911111,514.1911111,518,1607.091667,1089.091667,792,2456.000833,1664.000833,1005,San Antonio,-248,-4,-158
88048,186630,285213,TX,7/1/2014,529,1077,1543,1103,2223,3168,1677,3370,4793,244,758.1911111,514.1911111,518,1607.091667,1089.091667,792,2456.000833,1664.000833,1009,El Paso,-154,-145,-9
88048,186630,285213,TX,7/1/2014,529,1077,1543,1103,2223,3168,1677,3370,4793,244,758.1911111,514.1911111,518,1607.091667,1089.091667,792,2456.000833,1664.000833,1163,Dallas-Fort Worth,9,145,-75
88048,186630,285213,TX,7/1/2014,529,1077,1543,1103,2223,3168,1677,3370,4793,244,758.1911111,514.1911111,518,1607.091667,1089.091667,792,2456.000833,1664.000833,1212,Austin,207,-41,203
88048,186630,285213,TX,7/1/2014,529,1077,1543,1103,2223,3168,1677,3370,4793,244,758.1911111,514.1911111,518,1607.091667,1089.091667,792,2456.000833,1664.000833,1253,Houston,244,90,99
88088,195309,302530,MI,3/1/2019,392,884,1350,585,1389,2207,778,1894,3064,244,758.5355555,514.5355555,542,1681.8275,1139.8275,840,2605.119444,1765.119444,1137,Grand Rapids,-19,-10,5
88088,195309,302530,MI,3/1/2019,392,884,1350,585,1389,2207,778,1894,3064,244,758.5355555,514.5355555,542,1681.8275,1139.8275,840,2605.119444,1765.119444,1156,Detroit,9,24,29
88094,191580,295066,PA,6/1/2014,85,118,189,167,168,250,248,217,311,244,758.5872222,514.5872222,532,1649.716667,1117.716667,819,2540.846111,1721.846111,709,Scranton,-244,-341,-648
88094,191580,295066,PA,6/1/2014,85,118,189,167,168,250,248,217,311,244,758.5872222,514.5872222,532,1649.716667,1117.716667,819,2540.846111,1721.846111,953,Harrisburg,-97,-404,-392
88094,191580,295066,PA,6/1/2014,85,118,189,167,168,250,248,217,311,244,758.5872222,514.5872222,532,1649.716667,1117.716667,819,2540.846111,1721.846111,1050,Pittsburgh,-307,-295,4
88094,191580,295066,PA,6/1/2014,85,118,189,167,168,250,248,217,311,244,758.5872222,514.5872222,532,1649.716667,1117.716667,819,2540.846111,1721.846111,1189,Allentown,480,236,139
88094,191580,295066,PA,6/1/2014,85,118,189,167,168,250,248,217,311,244,758.5872222,514.5872222,532,1649.716667,1117.716667,819,2540.846111,1721.846111,1357,Philadelphia,12,311,407
88104,169910,251716,NE,3/1/2017,669,1271,1781,1249,2333,3190,1828,3395,4599,244,758.6733333,514.6733333,471,1463.113889,992.1138888,699,2167.554444,1468.554444,947,Omaha,6,13,13
88113,178081,268049,IN,12/1/2019,255,561,1015,471,1026,1818,687,1490,2621,244,758.7508333,514.7508333,494,1533.475278,1039.475278,744,2308.199722,1564.199722,1163,Indianapolis,-4,-4,-4
88117,189404,290691,GA,11/1/2015,389,757,1177,814,1611,2438,1238,2464,3699,244,758.7852778,514.7852778,526,1630.978889,1104.978889,807,2503.1725,1696.1725,946,Augusta,2,-241,-24
88117,189404,290691,GA,11/1/2015,389,757,1177,814,1611,2438,1238,2464,3699,244,758.7852778,514.7852778,526,1630.978889,1104.978889,807,2503.1725,1696.1725,979,Gainesville,-209,33,35
88117,189404,290691,GA,11/1/2015,389,757,1177,814,1611,2438,1238,2464,3699,244,758.7852778,514.7852778,526,1630.978889,1104.978889,807,2503.1725,1696.1725,1188,Atlanta,242,244,1
88157,185914,283671,LA,4/1/2017,335,641,748,609,1118,1192,883,1594,1636,244,759.1297222,515.1297222,516,1600.926111,1084.926111,787,2442.7225,1655.7225,1123,New Orleans,0,-68,-69
88157,185914,283671,LA,4/1/2017,335,641,748,609,1118,1192,883,1594,1636,244,759.1297222,515.1297222,516,1600.926111,1084.926111,787,2442.7225,1655.7225,1192,Baton Rouge,69,69,1
88198,189961,291725,NC,12/1/2014,212,441,605,469,940,1201,727,1439,1797,244,759.4827778,515.4827778,527,1635.775278,1108.775278,810,2512.076389,1702.076389,1018,Greensboro,-127,-128,4
88198,189961,291725,NC,12/1/2014,212,441,605,469,940,1201,727,1439,1797,244,759.4827778,515.4827778,527,1635.775278,1108.775278,810,2512.076389,1702.076389,1062,Winston-Salem,-51,44,-83
88198,189961,291725,NC,12/1/2014,212,441,605,469,940,1201,727,1439,1797,244,759.4827778,515.4827778,527,1635.775278,1108.775278,810,2512.076389,1702.076389,1113,Durham,95,-32,-33
88198,189961,291725,NC,12/1/2014,212,441,605,469,940,1201,727,1439,1797,244,759.4827778,515.4827778,527,1635.775278,1108.775278,810,2512.076389,1702.076389,1128,Charlotte,66,15,110
88198,189961,291725,NC,12/1/2014,212,441,605,469,940,1201,727,1439,1797,244,759.4827778,515.4827778,527,1635.775278,1108.775278,810,2512.076389,1702.076389,1145,Raleigh,-1,131,27
88245,191844,295444,PA,7/1/2014,151,236,269,264,431,432,378,626,595,245,759.8875,514.8875,532,1651.99,1119.99,820,2544.101111,1724.101111,726,Scranton,-473,-463,17
88245,191844,295444,PA,7/1/2014,151,236,269,264,431,432,378,626,595,245,759.8875,514.8875,532,1651.99,1119.99,820,2544.101111,1724.101111,954,Harrisburg,228,-245,-235
88245,191844,295444,PA,7/1/2014,151,236,269,264,431,432,378,626,595,245,759.8875,514.8875,532,1651.99,1119.99,820,2544.101111,1724.101111,1075,Pittsburgh,121,349,-124
88245,191844,295444,PA,7/1/2014,151,236,269,264,431,432,378,626,595,245,759.8875,514.8875,532,1651.99,1119.99,820,2544.101111,1724.101111,1199,Allentown,10,490,246
88245,191844,295444,PA,7/1/2014,151,236,269,264,431,432,378,626,595,245,759.8875,514.8875,532,1651.99,1119.99,820,2544.101111,1724.101111,1368,Philadelphia,293,414,642
88247,194398,300550,SC,2/1/2016,342,736,1127,620,1350,2092,899,1964,3058,245,759.9047222,514.9047222,539,1673.982778,1134.982778,834,2588.069444,1754.069444,974,Columbia,-20,-16,-6
88247,194398,300550,SC,2/1/2016,342,736,1127,620,1350,2092,899,1964,3058,245,759.9047222,514.9047222,539,1673.982778,1134.982778,834,2588.069444,1754.069444,994,Greenville,4,14,-261
88247,194398,300550,SC,2/1/2016,342,736,1127,620,1350,2092,899,1964,3058,245,759.9047222,514.9047222,539,1673.982778,1134.982778,834,2588.069444,1754.069444,1276,Charleston,302,282,286
88254,185165,282076,MO,5/1/2019,392,741,1172,617,1143,1883,842,1544,2593,245,759.965,514.965,514,1594.476389,1080.476389,783,2428.987778,1645.987778,1085,Kansas City,7,-15,-5
88254,185165,282076,MO,5/1/2019,392,741,1172,617,1143,1883,842,1544,2593,245,759.965,514.965,514,1594.476389,1080.476389,783,2428.987778,1645.987778,1102,St. Louis,17,24,2
88315,185243,282172,OH,8/1/2020,816,1463,2078,1540,2698,3799,2265,3934,5520,245,760.4902778,515.4902778,514,1595.148056,1081.148056,783,2429.814444,1646.814444,711,Youngstown,-281,-279,4
88315,185243,282172,OH,8/1/2020,816,1463,2078,1540,2698,3799,2265,3934,5520,245,760.4902778,515.4902778,514,1595.148056,1081.148056,783,2429.814444,1646.814444,953,Akron,-257,-217,-68
88315,185243,282172,OH,8/1/2020,816,1463,2078,1540,2698,3799,2265,3934,5520,245,760.4902778,515.4902778,514,1595.148056,1081.148056,783,2429.814444,1646.814444,992,Toledo,2,285,-264
88315,185243,282172,OH,8/1/2020,816,1463,2078,1540,2698,3799,2265,3934,5520,245,760.4902778,515.4902778,514,1595.148056,1081.148056,783,2429.814444,1646.814444,1021,Dayton,-243,310,29
88315,185243,282172,OH,8/1/2020,816,1463,2078,1540,2698,3799,2265,3934,5520,245,760.4902778,515.4902778,514,1595.148056,1081.148056,783,2429.814444,1646.814444,1170,Cleveland,149,-94,459
88315,185243,282172,OH,8/1/2020,816,1463,2078,1540,2698,3799,2265,3934,5520,245,760.4902778,515.4902778,514,1595.148056,1081.148056,783,2429.814444,1646.814444,1210,Cincinnati,40,189,-54
88315,185243,282172,OH,8/1/2020,816,1463,2078,1540,2698,3799,2265,3934,5520,245,760.4902778,515.4902778,514,1595.148056,1081.148056,783,2429.814444,1646.814444,1264,Columbus,553,272,274
88328,183131,277935,IA,4/1/2021,704,1345,1931,1521,2896,4116,2339,4447,6302,245,760.6022222,515.6022222,508,1576.961389,1068.961389,772,2393.329167,1621.329167,1122,Des Moines,9,14,10
88386,192060,295734,PA,8/1/2014,141,292,377,216,480,647,290,668,916,245,761.1016667,516.1016667,533,1653.85,1120.85,821,2546.598333,1725.598333,742,Scranton,-189,-346,-629
88386,192060,295734,PA,8/1/2014,141,292,377,216,480,647,290,668,916,245,761.1016667,516.1016667,533,1653.85,1120.85,821,2546.598333,1725.598333,931,Harrisburg,-157,-440,-437
88386,192060,295734,PA,8/1/2014,141,292,377,216,480,647,290,668,916,245,761.1016667,516.1016667,533,1653.85,1120.85,821,2546.598333,1725.598333,1088,Pittsburgh,-283,-280,13
88386,192060,295734,PA,8/1/2014,141,292,377,216,480,647,290,668,916,245,761.1016667,516.1016667,533,1653.85,1120.85,821,2546.598333,1725.598333,1192,Allentown,450,261,104
88386,192060,295734,PA,8/1/2014,141,292,377,216,480,647,290,668,916,245,761.1016667,516.1016667,533,1653.85,1120.85,821,2546.598333,1725.598333,1371,Philadelphia,3,296,417
88425,178650,268875,IN,1/1/2020,312,567,873,569,1040,1595,826,1513,2316,245,761.4375,516.4375,496,1538.375,1042.375,746,2315.3125,1569.3125,1168,Indianapolis,5,1,1
88436,200927,313418,TN,1/1/2018,478,1008,1518,1077,2184,3228,1676,3359,4938,245,761.5322222,516.5322222,558,1730.204722,1172.204722,870,2698.877222,1828.877222,1080,Knoxville,-14,-2,-2
88436,200927,313418,TN,1/1/2018,478,1008,1518,1077,2184,3228,1676,3359,4938,245,761.5322222,516.5322222,558,1730.204722,1172.204722,870,2698.877222,1828.877222,1094,Chattanooga,12,12,-310
88436,200927,313418,TN,1/1/2018,478,1008,1518,1077,2184,3228,1676,3359,4938,245,761.5322222,516.5322222,558,1730.204722,1172.204722,870,2698.877222,1828.877222,1165,Memphis,-246,85,71
88436,200927,313418,TN,1/1/2018,478,1008,1518,1077,2184,3228,1676,3359,4938,245,761.5322222,516.5322222,558,1730.204722,1172.204722,870,2698.877222,1828.877222,1411,Nashville,331,317,329
88457,190520,292584,NC,1/1/2015,259,471,700,559,1028,1499,859,1586,2298,245,761.7130555,516.7130555,529,1640.588889,1111.588889,812,2519.473333,1707.473333,1013,Greensboro,-106,-56,-116
88457,190520,292584,NC,1/1/2015,259,471,700,559,1028,1499,859,1586,2298,245,761.7130555,516.7130555,529,1640.588889,1111.588889,812,2519.473333,1707.473333,1069,Winston-Salem,-60,-59,7
88457,190520,292584,NC,1/1/2015,259,471,700,559,1028,1499,859,1586,2298,245,761.7130555,516.7130555,529,1640.588889,1111.588889,812,2519.473333,1707.473333,1119,Durham,50,-10,-9
88457,190520,292584,NC,1/1/2015,259,471,700,559,1028,1499,859,1586,2298,245,761.7130555,516.7130555,529,1640.588889,1111.588889,812,2519.473333,1707.473333,1129,Charlotte,1,67,16
88457,190520,292584,NC,1/1/2015,259,471,700,559,1028,1499,859,1586,2298,245,761.7130555,516.7130555,529,1640.588889,1111.588889,812,2519.473333,1707.473333,1150,Raleigh,137,31,81
88482,166532,244582,WI,1/1/2014,302,583,916,494,1065,1852,685,1547,2787,245,761.9283333,516.9283333,462,1434.025556,972.0255555,679,2106.122778,1427.122778,987,Milwaukee,-140,,
88482,166532,244582,WI,1/1/2014,302,583,916,494,1065,1852,685,1547,2787,245,761.9283333,516.9283333,462,1434.025556,972.0255555,679,2106.122778,1427.122778,1127,Madison,,,
88488,192170,295853,PA,9/1/2014,102,243,394,110,326,590,119,409,787,245,761.98,516.98,533,1654.797222,1121.797222,821,2547.623056,1726.623056,736,Scranton,-463,-456,-6
88488,192170,295853,PA,9/1/2014,102,243,394,110,326,590,119,409,787,245,761.98,516.98,533,1654.797222,1121.797222,821,2547.623056,1726.623056,922,Harrisburg,186,-277,-270
88488,192170,295853,PA,9/1/2014,102,243,394,110,326,590,119,409,787,245,761.98,516.98,533,1654.797222,1121.797222,821,2547.623056,1726.623056,1069,Pittsburgh,147,333,-130
88488,192170,295853,PA,9/1/2014,102,243,394,110,326,590,119,409,787,245,761.98,516.98,533,1654.797222,1121.797222,821,2547.623056,1726.623056,1199,Allentown,7,457,268
88488,192170,295853,PA,9/1/2014,102,243,394,110,326,590,119,409,787,245,761.98,516.98,533,1654.797222,1121.797222,821,2547.623056,1726.623056,1371,Philadelphia,302,449,635
88509,190130,291751,GA,12/1/2015,392,781,1149,726,1540,2337,1060,2298,3524,245,762.1608333,517.1608333,528,1637.230556,1109.230556,810,2512.300278,1702.300278,940,Augusta,-250,-42,-39
88509,190130,291751,GA,12/1/2015,392,781,1149,726,1540,2337,1060,2298,3524,245,762.1608333,517.1608333,528,1637.230556,1109.230556,810,2512.300278,1702.300278,982,Gainesville,3,-206,36
88509,190130,291751,GA,12/1/2015,392,781,1149,726,1540,2337,1060,2298,3524,245,762.1608333,517.1608333,528,1637.230556,1109.230556,810,2512.300278,1702.300278,1190,Atlanta,208,211,2
88535,186568,284602,LA,5/1/2017,378,713,1019,654,1263,1772,931,1814,2525,245,762.3847222,517.3847222,518,1606.557778,1088.557778,790,2450.739444,1660.739444,1126,New Orleans,-65,-66,3
